episode,total_reward,episode_length,reshuffles_performed,total_distance_reduced,total_time_saved,cubes_picked,success,algorithm,scenario,planner,seed,run_id
203,83.73863420251139,9,5,1.1193171012556964,2.238634202511393,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
204,85.48439758857553,9,5,1.2421987942877681,2.4843975885755363,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
205,123.16258113160625,8,5,1.0812905658031258,2.1625811316062515,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
206,80.75745949614901,9,5,0.12872974807450777,0.25745949614901553,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
207,68.92373020555611,9,5,0.7118651027780564,1.4237302055561127,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
208,44.22308881189461,9,5,1.1115444059473067,2.2230888118946135,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
209,163.88765890473852,9,5,0.9438294523692549,1.8876589047385097,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
210,83.66778009971445,9,5,1.0838900498572261,2.1677800997144523,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
211,166.2502415858903,9,5,1.375120792945164,2.750241585890328,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
212,68.97189016248818,8,5,0.7359450812440903,1.4718901624881806,8,0.8888888888888888,MASAC,grid4_cubes9_astar,A*,-1,1
213,65.75681538488503,9,5,0.6284076924425156,1.2568153848850312,9,1.0,MASAC,grid4_cubes9_astar,A*,-1,1
